(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(33417, -60, 4);[40, 300, 10, 8];358;משיח;8908;(1, 25, 13, 5, 8908);בשמתם;3;(1, 25, 13, 20, 33417);ואלה שמות בני ישמעאל בשמתם לתולדתם בכר ישמעאל נבית וקדר ואדבאל ומבשם
(47080, -60, 4);[40, 300, 10, 8];358;משיח;12543;(1, 32, 12, 3, 12543);מיד;1;(1, 32, 12, 9, 47080);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(114868, -60, 4);[40, 300, 10, 8];358;משיח;30390;(2, 25, 33, 10, 30390);משקדים;1;(2, 25, 33, 42, 114868);שלשה גבעים משקדים בקנה האחד כפתר ופרח ושלשה גבעים משקדים בקנה האחד כפתר ופרח כן לששת הקנים היצאים מן המנרה
(228223, -60, 4);[40, 300, 10, 8];358;משיח;60211;(4, 23, 13, 12, 60211);משם;1;(4, 23, 13, 37, 228223);ויאמר אליו בלק לך נא אתי אל מקום אחר אשר תראנו משם אפס קצהו תראה וכלו לא תראה וקבנו לי משם
(302170, -60, 4);[40, 300, 10, 8];358;משיח;79283;(5, 32, 41, 9, 79283);נקם;3;(5, 32, 41, 34, 302170);אם שנותי ברק חרבי ותאחז במשפט ידי אשיב נקם לצרי ולמשנאי אשלם
(6814, -59, 4);[40, 300, 10, 8];358;משיח;1813;(1, 5, 32, 12, 1813);חם;2;(1, 5, 32, 33, 6814);ויהי נח בן חמש מאות שנה ויולד נח את שם את חם ואת יפת
(70477, -59, 4);[40, 300, 10, 8];358;משיח;18646;(1, 46, 5, 3, 18646);מבאר;1;(1, 46, 5, 9, 70477);ויקם יעקב מבאר שבע וישאו בני ישראל את יעקב אביהם ואת טפם ואת נשיהם בעגלות אשר שלח פרעה לשאת אתו
(111385, -59, 4);[40, 300, 10, 8];358;משיח;29493;(2, 23, 12, 4, 29493);מעשיך;1;(2, 23, 12, 12, 111385);ששת ימים תעשה מעשיך וביום השביעי תשבת למען ינוח שורך וחמרך וינפש בן אמתך והגר
(123260, -58, 4);[40, 300, 10, 8];358;משיח;32509;(2, 30, 5, 3, 32509);הבדים;5;(2, 30, 5, 12, 123260);ועשית את הבדים עצי שטים וצפית אתם זהב
(182106, -58, 4);[40, 300, 10, 8];358;משיח;48188;(3, 25, 52, 1, 48188);ואם;3;(3, 25, 52, 3, 182106);ואם מעט נשאר בשנים עד שנת היבל וחשב לו כפי שניו ישיב את גאלתו
(298431, -58, 4);[40, 300, 10, 8];358;משיח;78314;(5, 31, 2, 8, 78314);היום;4;(5, 31, 2, 31, 298431);ויאמר אלהם בן מאה ועשרים שנה אנכי היום לא אוכל עוד לצאת ולבוא ויהוה אמר אלי לא תעבר את הירדן הזה
(233636, -57, 4);[40, 300, 10, 8];358;משיח;61546;(4, 26, 59, 17, 61546);משה;1;(4, 26, 59, 59, 233636);ושם אשת עמרם יוכבד בת לוי אשר ילדה אתה ללוי במצרים ותלד לעמרם את אהרן ואת משה ואת מרים אחתם
(271908, -57, 4);[40, 300, 10, 8];358;משיח;71316;(5, 12, 21, 11, 71316);שם;2;(5, 12, 21, 39, 271908);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(60664, -55, 4);[40, 300, 10, 8];358;משיח;16109;(1, 41, 12, 15, 16109);כחלמו;4;(1, 41, 12, 57, 60664);ושם אתנו נער עברי עבד לשר הטבחים ונספר לו ויפתר לנו את חלמתינו איש כחלמו פתר
(180294, -55, 4);[40, 300, 10, 8];358;משיח;47711;(3, 25, 15, 1, 47711);במספר;2;(3, 25, 15, 2, 180294);במספר שנים אחר היובל תקנה מאת עמיתך במספר שני תבואת ימכר לך
(260075, -55, 4);[40, 300, 10, 8];358;משיח;68315;(5, 5, 14, 9, 68315);מלאכה;1;(5, 5, 14, 32, 260075);ויום השביעי שבת ליהוה אלהיך לא תעשה כל מלאכה אתה ובנך ובתך ועבדך ואמתך ושורך וחמרך וכל בהמתך וגרך אשר בשעריך למען ינוח עבדך ואמתך כמוך
(63882, -54, 4);[40, 300, 10, 8];358;משיח;16959;(1, 42, 19, 9, 16959);ואתם;4;(1, 42, 19, 35, 63882);אם כנים אתם אחיכם אחד יאסר בבית משמרכם ואתם לכו הביאו שבר רעבון בתיכם
(220323, -54, 4);[40, 300, 10, 8];358;משיח;58080;(4, 18, 28, 3, 58080);גם;2;(4, 18, 28, 9, 220323);כן תרימו גם אתם תרומת יהוה מכל מעשרתיכם אשר תקחו מאת בני ישראל ונתתם ממנו את תרומת יהוה לאהרן הכהן
(231803, -54, 4);[40, 300, 10, 8];358;משיח;61140;(4, 26, 17, 5, 61140);משפחת;1;(4, 26, 17, 23, 231803);לארוד משפחת הארודי לאראלי משפחת האראלי
(6446, -53, 4);[40, 300, 10, 8];358;משיח;1715;(1, 5, 24, 9, 1715);אלהים;5;(1, 5, 24, 37, 6446);ויתהלך חנוך את האלהים ואיננו כי לקח אתו אלהים
(87293, -53, 4);[40, 300, 10, 8];358;משיח;23016;(2, 7, 19, 4, 23016);משה;1;(2, 7, 19, 12, 87293);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(171589, -53, 4);[40, 300, 10, 8];358;משיח;45407;(3, 19, 31, 9, 45407);לטמאה;3;(3, 19, 31, 32, 171589);אל תפנו אל האבת ואל הידענים אל תבקשו לטמאה בהם אני יהוה אלהיכם
(183640, -53, 4);[40, 300, 10, 8];358;משיח;48562;(3, 26, 28, 2, 48562);עמכם;2;(3, 26, 28, 8, 183640);והלכתי עמכם בחמת קרי ויסרתי אתכם אף אני שבע על חטאתיכם
(199773, -53, 4);[40, 300, 10, 8];358;משיח;52675;(4, 7, 31, 20, 52675);למנחה;2;(4, 7, 31, 79, 199773);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(201754, -53, 4);[40, 300, 10, 8];358;משיח;53192;(4, 7, 79, 5, 53192);שלשים;5;(4, 7, 79, 20, 201754);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(232550, -53, 4);[40, 300, 10, 8];358;משיח;61303;(4, 26, 35, 4, 61303);למשפחתם;7;(4, 26, 35, 18, 232550);אלה בני אפרים למשפחתם לשותלח משפחת השתלחי לבכר משפחת הבכרי לתחן משפחת התחני
(237970, -53, 4);[40, 300, 10, 8];358;משיח;62623;(4, 29, 29, 1, 62623);וביום;5;(4, 29, 29, 5, 237970);וביום הששי פרים שמנה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(238095, -53, 4);[40, 300, 10, 8];358;משיח;62650;(4, 29, 32, 1, 62650);וביום;5;(4, 29, 32, 5, 238095);וביום השביעי פרים שבעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(271233, -53, 4);[40, 300, 10, 8];358;משיח;71145;(5, 12, 11, 18, 71145);אתכם;4;(5, 12, 11, 64, 271233);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(55132, -52, 4);[40, 300, 10, 8];358;משיח;14669;(1, 37, 21, 1, 14669);וישמע;4;(1, 37, 21, 4, 55132);וישמע ראובן ויצלהו מידם ויאמר לא נכנו נפש
(61525, -52, 4);[40, 300, 10, 8];358;משיח;16328;(1, 41, 29, 9, 16328);מצרים;5;(1, 41, 29, 32, 61525);הנה שבע שנים באות שבע גדול בכל ארץ מצרים
(169264, -52, 4);[40, 300, 10, 8];358;משיח;44774;(3, 18, 7, 4, 44774);אמך;2;(3, 18, 7, 15, 169264);ערות אביך וערות אמך לא תגלה אמך הוא לא תגלה ערותה
(7804, -51, 4);[40, 300, 10, 8];358;משיח;2087;(1, 6, 20, 3, 2087);ומן;2;(1, 6, 20, 13, 7804);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(16252, -51, 4);[40, 300, 10, 8];358;משיח;4359;(1, 14, 5, 5, 4359);כדרלעמר;6;(1, 14, 5, 21, 16252);ובארבע עשרה שנה בא כדרלעמר והמלכים אשר אתו ויכו את רפאים בעשתרת קרנים ואת הזוזים בהם ואת האימים בשוה קריתים
(137211, -51, 4);[40, 300, 10, 8];358;משיח;36157;(2, 38, 21, 14, 36157);איתמר;4;(2, 38, 21, 50, 137211);אלה פקודי המשכן משכן העדת אשר פקד על פי משה עבדת הלוים ביד איתמר בן אהרן הכהן
(200697, -51, 4);[40, 300, 10, 8];358;משיח;52916;(4, 7, 54, 5, 52916);מנשה;1;(4, 7, 54, 19, 200697);ביום השמיני נשיא לבני מנשה גמליאל בן פדהצור
(224091, -51, 4);[40, 300, 10, 8];358;משיח;59088;(4, 21, 13, 4, 59088);מעבר;1;(4, 21, 13, 13, 224091);משם נסעו ויחנו מעבר ארנון אשר במדבר היצא מגבל האמרי כי ארנון גבול מואב בין מואב ובין האמרי
(2687, -49, 4);[40, 300, 10, 8];358;משיח;705;(1, 2, 21, 4, 705);תרדמה;4;(1, 2, 21, 17, 2687);ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
(109405, -49, 4);[40, 300, 10, 8];358;משיח;28927;(2, 21, 32, 6, 28927);אמה;2;(2, 21, 32, 16, 109405);אם עבד יגח השור או אמה כסף שלשים שקלים יתן לאדניו והשור יסקל
(201034, -49, 4);[40, 300, 10, 8];358;משיח;53001;(4, 7, 61, 16, 53001);מלאים;5;(4, 7, 61, 65, 201034);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(31447, -48, 4);[40, 300, 10, 8];358;משיח;8396;(1, 24, 41, 8, 8396);ואם;3;(1, 24, 41, 28, 31447);אז תנקה מאלתי כי תבוא אל משפחתי ואם לא יתנו לך והיית נקי מאלתי
(58053, -48, 4);[40, 300, 10, 8];358;משיח;15437;(1, 39, 9, 11, 15437);אם;2;(1, 39, 9, 39, 58053);איננו גדול בבית הזה ממני ולא חשך ממני מאומה כי אם אותך באשר את אשתו ואיך אעשה הרעה הגדלה הזאת וחטאתי לאלהים
(109740, -48, 4);[40, 300, 10, 8];358;משיח;29024;(2, 22, 1, 9, 29024);דמים;4;(2, 22, 1, 32, 109740);אם במחתרת ימצא הגנב והכה ומת אין לו דמים
(135816, -48, 4);[40, 300, 10, 8];358;משיח;35811;(2, 37, 21, 19, 35811);ממנה;2;(2, 37, 21, 77, 135816);וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה לששת הקנים היצאים ממנה
(176207, -48, 4);[40, 300, 10, 8];358;משיח;46672;(3, 23, 2, 12, 46672);מקראי;1;(3, 23, 2, 43, 176207);דבר אל בני ישראל ואמרת אלהם מועדי יהוה אשר תקראו אתם מקראי קדש אלה הם מועדי
(236662, -48, 4);[40, 300, 10, 8];358;משיח;62321;(4, 29, 1, 14, 62321);יום;3;(4, 29, 1, 53, 236662);ובחדש השביעי באחד לחדש מקרא קדש יהיה לכם כל מלאכת עבדה לא תעשו יום תרועה יהיה לכם
(286370, -48, 4);[40, 300, 10, 8];358;משיח;75196;(5, 23, 18, 9, 75196);מבני;1;(5, 23, 18, 31, 286370);לא תהיה קדשה מבנות ישראל ולא יהיה קדש מבני ישראל
(69074, -47, 4);[40, 300, 10, 8];358;משיח;18282;(1, 45, 6, 9, 18282);שנים;4;(1, 45, 6, 32, 69074);כי זה שנתים הרעב בקרב הארץ ועוד חמש שנים אשר אין חריש וקציר
(133774, -47, 4);[40, 300, 10, 8];358;משיח;35302;(2, 36, 18, 4, 35302);חמשים;5;(2, 36, 18, 17, 133774);ויעש קרסי נחשת חמשים לחבר את האהל להית אחד
(151970, -47, 4);[40, 300, 10, 8];358;משיח;40095;(3, 8, 22, 11, 40095);ידיהם;5;(3, 8, 22, 46, 151970);ויקרב את האיל השני איל המלאים ויסמכו אהרן ובניו את ידיהם על ראש האיל
(238494, -47, 4);[40, 300, 10, 8];358;משיח;62740;(4, 30, 2, 2, 62740);משה;1;(4, 30, 2, 6, 238494);וידבר משה אל ראשי המטות לבני ישראל לאמר זה הדבר אשר צוה יהוה
(300501, -47, 4);[40, 300, 10, 8];358;משיח;78852;(5, 32, 1, 2, 78852);השמים;5;(5, 32, 1, 11, 300501);האזינו השמים ואדברה ותשמע הארץ אמרי פי
(67251, -46, 4);[40, 300, 10, 8];358;משיח;17802;(1, 44, 4, 20, 17802);שלמתם;5;(1, 44, 4, 77, 67251);הם יצאו את העיר לא הרחיקו ויוסף אמר לאשר על ביתו קום רדף אחרי האנשים והשגתם ואמרת אלהם למה שלמתם רעה תחת טובה
(87791, -46, 4);[40, 300, 10, 8];358;משיח;23150;(2, 7, 27, 2, 23150);מאן;1;(2, 7, 27, 4, 87791);ואם מאן אתה לשלח הנה אנכי נגף את כל גבולך בצפרדעים
(109269, -46, 4);[40, 300, 10, 8];358;משיח;28887;(2, 21, 29, 6, 28887);שלשם;4;(2, 21, 29, 20, 109269);ואם שור נגח הוא מתמל שלשם והועד בבעליו ולא ישמרנו והמית איש או אשה השור יסקל וגם בעליו יומת
(148280, -46, 4);[40, 300, 10, 8];358;משיח;39122;(3, 6, 9, 2, 39122);ממנה;2;(3, 6, 9, 9, 148280);והנותרת ממנה יאכלו אהרן ובניו מצות תאכל במקום קדש בחצר אהל מועד יאכלוה
(235382, -46, 4);[40, 300, 10, 8];358;משיח;62010;(4, 28, 5, 4, 62010);למנחה;2;(4, 28, 5, 17, 235382);ועשירית האיפה סלת למנחה בלולה בשמן כתית רביעת ההין
(105746, -45, 4);[40, 300, 10, 8];358;משיח;27911;(2, 19, 3, 10, 27911);לאמר;3;(2, 19, 3, 36, 105746);ומשה עלה אל האלהים ויקרא אליו יהוה מן ההר לאמר כה תאמר לבית יעקב ותגיד לבני ישראל
(182068, -44, 4);[40, 300, 10, 8];358;משיח;48179;(3, 25, 51, 1, 48179);אם;2;(3, 25, 51, 2, 182068);אם עוד רבות בשנים לפיהן ישיב גאלתו מכסף מקנתו
(218071, -44, 4);[40, 300, 10, 8];358;משיח;57483;(4, 17, 18, 6, 57483);מטה;1;(4, 17, 18, 16, 218071);ואת שם אהרן תכתב על מטה לוי כי מטה אחד לראש בית אבותם
(250720, -44, 4);[40, 300, 10, 8];358;משיח;65886;(5, 1, 15, 15, 65886);מאות;1;(5, 1, 15, 63, 250720);ואקח את ראשי שבטיכם אנשים חכמים וידעים ואתן אותם ראשים עליכם שרי אלפים ושרי מאות ושרי חמשים ושרי עשרת ושטרים לשבטיכם
(65350, -43, 4);[40, 300, 10, 8];358;משיח;17338;(1, 43, 7, 12, 17338);לכם;3;(1, 43, 7, 50, 65350);ויאמרו שאול שאל האיש לנו ולמולדתנו לאמר העוד אביכם חי היש לכם אח ונגד לו על פי הדברים האלה הידוע נדע כי יאמר הורידו את אחיכם
(100844, -43, 4);[40, 300, 10, 8];358;משיח;26591;(2, 15, 23, 6, 26591);מים;3;(2, 15, 23, 23, 100844);ויבאו מרתה ולא יכלו לשתת מים ממרה כי מרים הם על כן קרא שמה מרה
(199502, -43, 4);[40, 300, 10, 8];358;משיח;52605;(4, 7, 25, 16, 52605);מלאים;1;(4, 7, 25, 61, 199502);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(133541, -42, 4);[40, 300, 10, 8];358;משיח;35246;(2, 36, 13, 13, 35246);המשכן;2;(2, 36, 13, 49, 133541);ויעש חמשים קרסי זהב ויחבר את היריעת אחת אל אחת בקרסים ויהי המשכן אחד
(173876, -42, 4);[40, 300, 10, 8];358;משיח;46019;(3, 21, 9, 10, 46019);מחללת;1;(3, 21, 9, 29, 173876);ובת איש כהן כי תחל לזנות את אביה היא מחללת באש תשרף
(194944, -42, 4);[40, 300, 10, 8];358;משיח;51394;(4, 4, 43, 14, 51394);מועד;1;(4, 4, 43, 48, 194944);מבן שלשים שנה ומעלה ועד בן חמשים שנה כל הבא לצבא לעבדה באהל מועד
(200225, -42, 4);[40, 300, 10, 8];358;משיח;52793;(4, 7, 43, 6, 52793);ומאה;2;(4, 7, 43, 22, 200225);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(161847, -41, 4);[40, 300, 10, 8];358;משיח;42759;(3, 14, 11, 3, 42759);המטהר;2;(3, 14, 11, 12, 161847);והעמיד הכהן המטהר את האיש המטהר ואתם לפני יהוה פתח אהל מועד
(286924, -41, 4);[40, 300, 10, 8];358;משיח;75347;(5, 24, 3, 11, 75347);מביתו;1;(5, 24, 3, 43, 286924);ושנאה האיש האחרון וכתב לה ספר כריתת ונתן בידה ושלחה מביתו או כי ימות האיש האחרון אשר לקחה לו לאשה
(67700, -40, 4);[40, 300, 10, 8];358;משיח;17912;(1, 44, 14, 8, 17912);שם;2;(1, 44, 14, 33, 67700);ויבא יהודה ואחיו ביתה יוסף והוא עודנו שם ויפלו לפניו ארצה
(104236, -40, 4);[40, 300, 10, 8];358;משיח;27498;(2, 18, 3, 9, 27498);אמר;2;(2, 18, 3, 27, 104236);ואת שני בניה אשר שם האחד גרשם כי אמר גר הייתי בארץ נכריה
(105562, -40, 4);[40, 300, 10, 8];358;משיח;27864;(2, 18, 26, 11, 27864);משה;1;(2, 18, 26, 34, 105562);ושפטו את העם בכל עת את הדבר הקשה יביאון אל משה וכל הדבר הקטן ישפוטו הם
(236225, -40, 4);[40, 300, 10, 8];358;משיח;62215;(4, 28, 23, 6, 62215);התמיד;3;(4, 28, 23, 21, 236225);מלבד עלת הבקר אשר לעלת התמיד תעשו את אלה
(173159, -39, 4);[40, 300, 10, 8];358;משיח;45829;(3, 20, 23, 8, 45829);מפניכם;6;(3, 20, 23, 31, 173159);ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם
(9402, -38, 4);[40, 300, 10, 8];358;משיח;2519;(1, 8, 6, 2, 2519);מקץ;1;(1, 8, 6, 5, 9402);ויהי מקץ ארבעים יום ויפתח נח את חלון התבה אשר עשה
(148480, -38, 4);[40, 300, 10, 8];358;משיח;39173;(3, 6, 13, 8, 39173);ביום;4;(3, 6, 13, 33, 148480);זה קרבן אהרן ובניו אשר יקריבו ליהוה ביום המשח אתו עשירת האפה סלת מנחה תמיד מחציתה בבקר ומחציתה בערב
(256995, -38, 4);[40, 300, 10, 8];358;משיח;67519;(5, 4, 10, 25, 67519);הם;2;(5, 4, 10, 90, 256995);יום אשר עמדת לפני יהוה אלהיך בחרב באמר יהוה אלי הקהל לי את העם ואשמעם את דברי אשר ילמדון ליראה אתי כל הימים אשר הם חיים על האדמה ואת בניהם ילמדון
(289060, -38, 4);[40, 300, 10, 8];358;משיח;75915;(5, 26, 2, 8, 75915);מארצך;1;(5, 26, 2, 29, 289060);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(116855, -37, 4);[40, 300, 10, 8];358;משיח;30865;(2, 26, 32, 6, 30865);שטים;4;(2, 26, 32, 24, 116855);ונתתה אתה על ארבעה עמודי שטים מצפים זהב וויהם זהב על ארבעה אדני כסף
(192695, -37, 4);[40, 300, 10, 8];358;משיח;50809;(4, 4, 1, 7, 50809);לאמר;3;(4, 4, 1, 24, 192695);וידבר יהוה אל משה ואל אהרן לאמר
(216986, -37, 4);[40, 300, 10, 8];358;משיח;57192;(4, 16, 32, 8, 57192);בתיהם;5;(4, 16, 32, 30, 216986);ותפתח הארץ את פיה ותבלע אתם ואת בתיהם ואת כל האדם אשר לקרח ואת כל הרכוש
(27240, -36, 4);[40, 300, 10, 8];358;משיח;7270;(1, 22, 5, 1, 7270);ויאמר;4;(1, 22, 5, 4, 27240);ויאמר אברהם אל נעריו שבו לכם פה עם החמור ואני והנער נלכה עד כה ונשתחוה ונשובה אליכם
(162513, -36, 4);[40, 300, 10, 8];358;משיח;42935;(3, 14, 22, 2, 42935);תרים;4;(3, 14, 22, 8, 162513);ושתי תרים או שני בני יונה אשר תשיג ידו והיה אחד חטאת והאחד עלה
(237919, -36, 4);[40, 300, 10, 8];358;משיח;62612;(4, 29, 27, 5, 62612);ולכבשים;7;(4, 29, 27, 30, 237919);ומנחתם ונסכיהם לפרים לאילם ולכבשים במספרם כמשפט
(246980, -36, 4);[40, 300, 10, 8];358;משיח;64911;(4, 34, 19, 2, 64911);שמות;2;(4, 34, 19, 6, 246980);ואלה שמות האנשים למטה יהודה כלב בן יפנה
(9882, -35, 4);[40, 300, 10, 8];358;משיח;2649;(1, 8, 15, 5, 2649);לאמר;3;(1, 8, 15, 17, 9882);וידבר אלהים אל נח לאמר
(215392, -35, 4);[40, 300, 10, 8];358;משיח;56771;(4, 16, 2, 12, 56771);מועד;1;(4, 16, 2, 51, 215392);ויקמו לפני משה ואנשים מבני ישראל חמשים ומאתים נשיאי עדה קראי מועד אנשי שם
(5614, -34, 4);[40, 300, 10, 8];358;משיח;1501;(1, 5, 5, 3, 1501);ימי;2;(1, 5, 5, 9, 5614);ויהיו כל ימי אדם אשר חי תשע מאות שנה ושלשים שנה וימת
(72502, -34, 4);[40, 300, 10, 8];358;משיח;19170;(1, 47, 11, 11, 19170);מצרים;1;(1, 47, 11, 38, 72502);ויושב יוסף את אביו ואת אחיו ויתן להם אחזה בארץ מצרים במיטב הארץ בארץ רעמסס כאשר צוה פרעה
(90163, -34, 4);[40, 300, 10, 8];358;משיח;23753;(2, 9, 11, 3, 23753);החרטמים;5;(2, 9, 11, 12, 90163);ולא יכלו החרטמים לעמד לפני משה מפני השחין כי היה השחין בחרטמם ובכל מצרים
(134243, -34, 4);[40, 300, 10, 8];358;משיח;35416;(2, 36, 29, 6, 35416);תמים;2;(2, 36, 29, 25, 134243);והיו תואמם מלמטה ויחדו יהיו תמים אל ראשו אל הטבעת האחת כן עשה לשניהם לשני המקצעת
(217817, -34, 4);[40, 300, 10, 8];358;משיח;57412;(4, 17, 12, 13, 57412);בעם;3;(4, 17, 12, 45, 217817);ויקח אהרן כאשר דבר משה וירץ אל תוך הקהל והנה החל הנגף בעם ויתן את הקטרת ויכפר על העם
(73698, -33, 4);[40, 300, 10, 8];358;משיח;19475;(1, 47, 29, 4, 19475);למות;2;(1, 47, 29, 16, 73698);ויקרבו ימי ישראל למות ויקרא לבנו ליוסף ויאמר לו אם נא מצאתי חן בעיניך שים נא ידך תחת ירכי ועשית עמדי חסד ואמת אל נא תקברני במצרים
(79704, -33, 4);[40, 300, 10, 8];358;משיח;21036;(2, 2, 14, 1, 21036);ויאמר;4;(2, 2, 14, 4, 79704);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(54718, -32, 4);[40, 300, 10, 8];358;משיח;14567;(1, 37, 12, 6, 14567);אביהם;5;(1, 37, 12, 24, 54718);וילכו אחיו לרעות את צאן אביהם בשכם
(94090, -32, 4);[40, 300, 10, 8];358;משיח;24831;(2, 12, 4, 1, 24831);ואם;3;(2, 12, 4, 3, 94090);ואם ימעט הבית מהיות משה ולקח הוא ושכנו הקרב אל ביתו במכסת נפשת איש לפי אכלו תכסו על השה
(7759, -31, 4);[40, 300, 10, 8];358;משיח;2076;(1, 6, 19, 6, 2076);מכל;1;(1, 6, 19, 18, 7759);ומכל החי מכל בשר שנים מכל תביא אל התבה להחית אתך זכר ונקבה יהיו
(114136, -31, 4);[40, 300, 10, 8];358;משיח;30207;(2, 25, 19, 10, 30207);מן;1;(2, 25, 19, 34, 114136);ועשה כרוב אחד מקצה מזה וכרוב אחד מקצה מזה מן הכפרת תעשו את הכרבים על שני קצותיו
(152806, -31, 4);[40, 300, 10, 8];358;משיח;40323;(3, 8, 34, 9, 40323);עליכם;5;(3, 8, 34, 34, 152806);כאשר עשה ביום הזה צוה יהוה לעשת לכפר עליכם
(175902, -31, 4);[40, 300, 10, 8];358;משיח;46595;(3, 22, 27, 13, 46595);ומיום;2;(3, 22, 27, 38, 175902);שור או כשב או עז כי יולד והיה שבעת ימים תחת אמו ומיום השמיני והלאה ירצה לקרבן אשה ליהוה
(262967, -31, 4);[40, 300, 10, 8];358;משיח;69047;(5, 7, 7, 14, 69047);העמים;3;(5, 7, 7, 48, 262967);לא מרבכם מכל העמים חשק יהוה בכם ויבחר בכם כי אתם המעט מכל העמים
(9469, -30, 4);[40, 300, 10, 8];358;משיח;2537;(1, 8, 7, 9, 2537);המים;4;(1, 8, 7, 33, 9469);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(124577, -30, 4);[40, 300, 10, 8];358;משיח;32855;(2, 30, 33, 7, 32855);ממנו;2;(2, 30, 33, 23, 124577);איש אשר ירקח כמהו ואשר יתן ממנו על זר ונכרת מעמיו
(130489, -30, 4);[40, 300, 10, 8];358;משיח;34446;(2, 34, 27, 13, 34446);הדברים;6;(2, 34, 27, 43, 130489);ויאמר יהוה אל משה כתב לך את הדברים האלה כי על פי הדברים האלה כרתי אתך ברית ואת ישראל
(132133, -30, 4);[40, 300, 10, 8];358;משיח;34891;(2, 35, 25, 3, 34891);חכמת;3;(2, 35, 25, 9, 132133);וכל אשה חכמת לב בידיה טוו ויביאו מטוה את התכלת ואת הארגמן את תולעת השני ואת השש
(240049, -30, 4);[40, 300, 10, 8];358;משיח;63168;(4, 31, 14, 2, 63168);משה;1;(4, 31, 14, 6, 240049);ויקצף משה על פקודי החיל שרי האלפים ושרי המאות הבאים מצבא המלחמה
(152483, -29, 4);[40, 300, 10, 8];358;משיח;40236;(3, 8, 30, 2, 40236);משה;1;(3, 8, 30, 5, 152483);ויקח משה משמן המשחה ומן הדם אשר על המזבח ויז על אהרן על בגדיו ועל בניו ועל בגדי בניו אתו ויקדש את אהרן את בגדיו ואת בניו ואת בגדי בניו אתו
(275934, -29, 4);[40, 300, 10, 8];358;משיח;72377;(5, 15, 12, 15, 72377);מעמך;3;(5, 15, 12, 60, 275934);כי ימכר לך אחיך העברי או העבריה ועבדך שש שנים ובשנה השביעת תשלחנו חפשי מעמך
(10307, -28, 4);[40, 300, 10, 8];358;משיח;2767;(1, 9, 1, 7, 2767);ויאמר;4;(1, 9, 1, 25, 10307);ויברך אלהים את נח ואת בניו ויאמר להם פרו ורבו ומלאו את הארץ
(24162, -28, 4);[40, 300, 10, 8];358;משיח;6434;(1, 19, 35, 2, 6434);גם;2;(1, 19, 35, 8, 24162);ותשקין גם בלילה ההוא את אביהן יין ותקם הצעירה ותשכב עמו ולא ידע בשכבה ובקמה
(66029, -28, 4);[40, 300, 10, 8];358;משיח;17507;(1, 43, 18, 2, 17507);האנשים;6;(1, 43, 18, 12, 66029);וייראו האנשים כי הובאו בית יוסף ויאמרו על דבר הכסף השב באמתחתינו בתחלה אנחנו מובאים להתגלל עלינו ולהתנפל עלינו ולקחת אתנו לעבדים ואת חמרינו
