(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(39616, 32, 4);[40, 300, 10, 8];משיח;10535;(1, 28, 19, 3, 10535);שם;2;(1, 28, 19, 9, 39616);ויקרא את שם המקום ההוא בית אל ואולם לוז שם העיר לראשנה
(82545, 32, 4);[40, 300, 10, 8];משיח;21773;(2, 4, 13, 1, 21773);ויאמר;4;(2, 4, 13, 4, 82545);ויאמר בי אדני שלח נא ביד תשלח
(50347, 33, 4);[40, 300, 10, 8];משיח;13417;(1, 34, 24, 5, 13417);שכם;3;(1, 34, 24, 18, 50347);וישמעו אל חמור ואל שכם בנו כל יצאי שער עירו וימלו כל זכר כל יצאי שער עירו
(65974, 33, 4);[40, 300, 10, 8];משיח;17494;(1, 43, 16, 21, 17494);בצהרים;6;(1, 43, 16, 83, 65974);וירא יוסף אתם את בנימין ויאמר לאשר על ביתו הבא את האנשים הביתה וטבח טבח והכן כי אתי יאכלו האנשים בצהרים
(78775, 33, 4);[40, 300, 10, 8];משיח;20793;(2, 1, 17, 14, 20793);הילדים;6;(2, 1, 17, 60, 78775);ותיראן המילדת את האלהים ולא עשו כאשר דבר אליהן מלך מצרים ותחיין את הילדים
(118049, 33, 4);[40, 300, 10, 8];משיח;31152;(2, 27, 18, 6, 31152);חמשים;5;(2, 27, 18, 23, 118049);ארך החצר מאה באמה ורחב חמשים בחמשים וקמה חמש אמות שש משזר ואדניהם נחשת
(163509, 33, 4);[40, 300, 10, 8];משיח;43208;(3, 14, 40, 16, 43208);טמא;2;(3, 14, 40, 60, 163509);וצוה הכהן וחלצו את האבנים אשר בהן הנגע והשליכו אתהן אל מחוץ לעיר אל מקום טמא
(181476, 33, 4);[40, 300, 10, 8];משיח;48025;(3, 25, 39, 2, 48025);ימוך;2;(3, 25, 39, 5, 181476);וכי ימוך אחיך עמך ונמכר לך לא תעבד בו עבדת עבד
(143033, 34, 4);[40, 300, 10, 8];משיח;37696;(3, 2, 10, 7, 37696);קדשים;5;(3, 2, 10, 33, 143033);והנותרת מן המנחה לאהרן ולבניו קדש קדשים מאשי יהוה
(228845, 34, 4);[40, 300, 10, 8];משיח;60385;(4, 23, 27, 9, 60385);מקום;1;(4, 23, 27, 26, 228845);ויאמר בלק אל בלעם לכה נא אקחך אל מקום אחר אולי יישר בעיני האלהים וקבתו לי משם
(250683, 34, 4);[40, 300, 10, 8];משיח;65877;(5, 1, 15, 6, 65877);חכמים;5;(5, 1, 15, 26, 250683);ואקח את ראשי שבטיכם אנשים חכמים וידעים ואתן אותם ראשים עליכם שרי אלפים ושרי מאות ושרי חמשים ושרי עשרת ושטרים לשבטיכם
(261730, 34, 4);[40, 300, 10, 8];משיח;68739;(5, 6, 10, 16, 68739);ערים;4;(5, 6, 10, 65, 261730);והיה כי יביאך יהוה אלהיך אל הארץ אשר נשבע לאבתיך לאברהם ליצחק וליעקב לתת לך ערים גדלת וטבת אשר לא בנית
(82450, 35, 4);[40, 300, 10, 8];משיח;21744;(2, 4, 11, 1, 21744);ויאמר;4;(2, 4, 11, 4, 82450);ויאמר יהוה אליו מי שם פה לאדם או מי ישום אלם או חרש או פקח או עור הלא אנכי יהוה
(193369, 35, 4);[40, 300, 10, 8];משיח;50991;(4, 4, 14, 13, 50991);המזלגת;2;(4, 4, 14, 43, 193369);ונתנו עליו את כל כליו אשר ישרתו עליו בהם את המחתת את המזלגת ואת היעים ואת המזרקת כל כלי המזבח ופרשו עליו כסוי עור תחש ושמו בדיו
(197169, 35, 4);[40, 300, 10, 8];משיח;51987;(4, 6, 5, 2, 51987);ימי;2;(4, 6, 5, 4, 197169);כל ימי נדר נזרו תער לא יעבר על ראשו עד מלאת הימם אשר יזיר ליהוה קדש יהיה גדל פרע שער ראשו
(33089, 36, 4);[40, 300, 10, 8];משיח;8820;(1, 25, 6, 14, 8820);קדמה;3;(1, 25, 6, 61, 33089);ולבני הפילגשים אשר לאברהם נתן אברהם מתנת וישלחם מעל יצחק בנו בעודנו חי קדמה אל ארץ קדם
(81979, 36, 4);[40, 300, 10, 8];משיח;21620;(2, 4, 3, 10, 21620);מפניו;1;(2, 4, 3, 43, 81979);ויאמר השליכהו ארצה וישלכהו ארצה ויהי לנחש וינס משה מפניו
(272650, 36, 4);[40, 300, 10, 8];משיח;71511;(5, 13, 2, 6, 71511);חלם;3;(5, 13, 2, 20, 272650);כי יקום בקרבך נביא או חלם חלום ונתן אליך אות או מופת
(284174, 36, 4);[40, 300, 10, 8];משיח;74592;(5, 22, 4, 11, 74592);מהם;1;(5, 22, 4, 39, 284174);לא תראה את חמור אחיך או שורו נפלים בדרך והתעלמת מהם הקם תקים עמו
(292386, 36, 4);[40, 300, 10, 8];משיח;76769;(5, 28, 17, 3, 76769);ומשארתך;2;(5, 28, 17, 10, 292386);ארור טנאך ומשארתך
(9505, 37, 4);[40, 300, 10, 8];משיח;2546;(1, 8, 8, 7, 2546);המים;4;(1, 8, 8, 29, 9505);וישלח את היונה מאתו לראות הקלו המים מעל פני האדמה
(58934, 37, 4);[40, 300, 10, 8];משיח;15666;(1, 40, 3, 3, 15666);במשמר;4;(1, 40, 3, 11, 58934);ויתן אתם במשמר בית שר הטבחים אל בית הסהר מקום אשר יוסף אסור שם
(119183, 37, 4);[40, 300, 10, 8];משיח;31442;(2, 28, 18, 5, 31442);ויהלם;5;(2, 28, 18, 21, 119183);והטור השני נפך ספיר ויהלם
(38418, 38, 4);[40, 300, 10, 8];משיח;10210;(1, 27, 43, 5, 10210);וקום;4;(1, 27, 43, 18, 38418);ועתה בני שמע בקלי וקום ברח לך אל לבן אחי חרנה
(66541, 38, 4);[40, 300, 10, 8];משיח;17630;(1, 43, 26, 7, 17630);המנחה;2;(1, 43, 26, 25, 66541);ויבא יוסף הביתה ויביאו לו את המנחה אשר בידם הביתה וישתחוו לו ארצה
(144544, 38, 4);[40, 300, 10, 8];משיח;38101;(3, 4, 6, 5, 38101);בדם;3;(3, 4, 6, 18, 144544);וטבל הכהן את אצבעו בדם והזה מן הדם שבע פעמים לפני יהוה את פני פרכת הקדש
(233941, 38, 4);[40, 300, 10, 8];משיח;61627;(4, 26, 65, 6, 61627);ימתו;2;(4, 26, 65, 17, 233941);כי אמר יהוה להם מות ימתו במדבר ולא נותר מהם איש כי אם כלב בן יפנה ויהושע בן נון
(244486, 38, 4);[40, 300, 10, 8];משיח;64306;(4, 33, 8, 2, 64306);מפני;1;(4, 33, 8, 6, 244486);ויסעו מפני החירת ויעברו בתוך הים המדברה וילכו דרך שלשת ימים במדבר אתם ויחנו במרה
(6673, 39, 4);[40, 300, 10, 8];משיח;1772;(1, 5, 29, 12, 1772);האדמה;4;(1, 5, 29, 48, 6673);ויקרא את שמו נח לאמר זה ינחמנו ממעשנו ומעצבון ידינו מן האדמה אשר אררה יהוה
(26416, 39, 4);[40, 300, 10, 8];משיח;7050;(1, 21, 22, 12, 7050);אלהים;5;(1, 21, 22, 49, 26416);ויהי בעת ההוא ויאמר אבימלך ופיכל שר צבאו אל אברהם לאמר אלהים עמך בכל אשר אתה עשה
(249508, 39, 4);[40, 300, 10, 8];משיח;65581;(4, 36, 6, 14, 65581);למשפחת;2;(4, 36, 6, 56, 249508);זה הדבר אשר צוה יהוה לבנות צלפחד לאמר לטוב בעיניהם תהיינה לנשים אך למשפחת מטה אביהם תהיינה לנשים
(263952, 39, 4);[40, 300, 10, 8];משיח;69292;(5, 7, 23, 5, 69292);והמם;4;(5, 7, 23, 23, 263952);ונתנם יהוה אלהיך לפניך והמם מהומה גדלה עד השמדם
(77646, 40, 4);[40, 300, 10, 8];משיח;20504;(1, 50, 18, 9, 20504);לעבדים;6;(1, 50, 18, 39, 77646);וילכו גם אחיו ויפלו לפניו ויאמרו הננו לך לעבדים
(105396, 40, 4);[40, 300, 10, 8];משיח;27816;(2, 18, 23, 7, 27816);אלהים;5;(2, 18, 23, 24, 105396);אם את הדבר הזה תעשה וצוך אלהים ויכלת עמד וגם כל העם הזה על מקמו יבא בשלום
(133377, 40, 4);[40, 300, 10, 8];משיח;35208;(2, 36, 11, 9, 35208);במחברת;2;(2, 36, 11, 33, 133377);ויעש ללאת תכלת על שפת היריעה האחת מקצה במחברת כן עשה בשפת היריעה הקיצונה במחברת השנית
(167451, 40, 4);[40, 300, 10, 8];משיח;44279;(3, 16, 25, 5, 44279);המזבחה;2;(3, 16, 25, 18, 167451);ואת חלב החטאת יקטיר המזבחה
(78590, 41, 4);[40, 300, 10, 8];משיח;20747;(2, 1, 14, 13, 20747);עבדתם;5;(2, 1, 14, 53, 78590);וימררו את חייהם בעבדה קשה בחמר ובלבנים ובכל עבדה בשדה את כל עבדתם אשר עבדו בהם בפרך
(136374, 41, 4);[40, 300, 10, 8];משיח;35960;(2, 38, 4, 9, 35960);מלמטה;1;(2, 38, 4, 33, 136374);ויעש למזבח מכבר מעשה רשת נחשת תחת כרכבו מלמטה עד חציו
(134333, 42, 4);[40, 300, 10, 8];משיח;35438;(2, 36, 30, 12, 35438);אדנים;5;(2, 36, 30, 50, 134333);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים שני אדנים תחת הקרש האחד
(177760, 42, 4);[40, 300, 10, 8];משיח;47058;(3, 23, 31, 6, 47058);עולם;4;(3, 23, 31, 20, 177760);כל מלאכה לא תעשו חקת עולם לדרתיכם בכל משבתיכם
(223685, 42, 4);[40, 300, 10, 8];משיח;58980;(4, 21, 5, 5, 58980);למה;2;(4, 21, 5, 21, 223685);וידבר העם באלהים ובמשה למה העליתנו ממצרים למות במדבר כי אין לחם ואין מים ונפשנו קצה בלחם הקלקל
(69979, 43, 4);[40, 300, 10, 8];משיח;18517;(1, 45, 23, 7, 18517);מטוב;1;(1, 45, 23, 28, 69979);ולאביו שלח כזאת עשרה חמרים נשאים מטוב מצרים ועשר אתנת נשאת בר ולחם ומזון לאביו לדרך
(51079, 44, 4);[40, 300, 10, 8];משיח;13610;(1, 35, 5, 6, 13610);הערים;5;(1, 35, 5, 24, 51079);ויסעו ויהי חתת אלהים על הערים אשר סביבותיהם ולא רדפו אחרי בני יעקב
(75615, 44, 4);[40, 300, 10, 8];משיח;19967;(1, 49, 9, 11, 19967);מי;1;(1, 49, 9, 41, 75615);גור אריה יהודה מטרף בני עלית כרע רבץ כאריה וכלביא מי יקימנו
(98367, 44, 4);[40, 300, 10, 8];משיח;25959;(2, 14, 7, 9, 25959);ושלשם;5;(2, 14, 7, 33, 98367);ויקח שש מאות רכב בחור וכל רכב מצרים ושלשם על כלו
(222610, 44, 4);[40, 300, 10, 8];משיח;58693;(4, 20, 14, 4, 58693);מקדש;1;(4, 20, 14, 15, 222610);וישלח משה מלאכים מקדש אל מלך אדום כה אמר אחיך ישראל אתה ידעת את כל התלאה אשר מצאתנו
(238013, 44, 4);[40, 300, 10, 8];משיח;62634;(4, 29, 29, 12, 62634);תמימם;4;(4, 29, 29, 48, 238013);וביום הששי פרים שמנה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(277806, 44, 4);[40, 300, 10, 8];משיח;72866;(5, 17, 1, 10, 72866);מום;1;(5, 17, 1, 32, 277806);לא תזבח ליהוה אלהיך שור ושה אשר יהיה בו מום כל דבר רע כי תועבת יהוה אלהיך הוא
(281285, 44, 4);[40, 300, 10, 8];משיח;73816;(5, 19, 17, 14, 73816);בימים;5;(5, 19, 17, 61, 281285);ועמדו שני האנשים אשר להם הריב לפני יהוה לפני הכהנים והשפטים אשר יהיו בימים ההם
(179865, 45, 4);[40, 300, 10, 8];משיח;47601;(3, 25, 6, 12, 47601);עמך;2;(3, 25, 6, 55, 179865);והיתה שבת הארץ לכם לאכלה לך ולעבדך ולאמתך ולשכירך ולתושבך הגרים עמך
(80049, 46, 4);[40, 300, 10, 8];משיח;21122;(2, 2, 20, 5, 21122);למה;2;(2, 2, 20, 18, 80049);ויאמר אל בנתיו ואיו למה זה עזבתן את האיש קראן לו ויאכל לחם
(175825, 46, 4);[40, 300, 10, 8];משיח;46571;(3, 22, 25, 12, 46571);משחתם;1;(3, 22, 25, 37, 175825);ומיד בן נכר לא תקריבו את לחם אלהיכם מכל אלה כי משחתם בהם מום בם לא ירצו לכם
(27386, 47, 4);[40, 300, 10, 8];משיח;7308;(1, 22, 7, 4, 7308);אברהם;5;(1, 22, 7, 16, 27386);ויאמר יצחק אל אברהם אביו ויאמר אבי ויאמר הנני בני ויאמר הנה האש והעצים ואיה השה לעלה
(183340, 47, 4);[40, 300, 10, 8];משיח;48489;(3, 26, 22, 2, 48489);בכם;3;(3, 26, 22, 10, 183340);והשלחתי בכם את חית השדה ושכלה אתכם והכריתה את בהמתכם והמעיטה אתכם ונשמו דרכיכם
(250538, 47, 4);[40, 300, 10, 8];משיח;65845;(5, 1, 11, 10, 65845);אתכם;4;(5, 1, 11, 42, 250538);יהוה אלהי אבותכם יסף עליכם ככם אלף פעמים ויברך אתכם כאשר דבר לכם
(270546, 47, 4);[40, 300, 10, 8];משיח;70974;(5, 12, 1, 5, 70974);תשמרון;3;(5, 12, 1, 22, 270546);אלה החקים והמשפטים אשר תשמרון לעשות בארץ אשר נתן יהוה אלהי אבתיך לך לרשתה כל הימים אשר אתם חיים על האדמה
(282353, 47, 4);[40, 300, 10, 8];משיח;74102;(5, 20, 17, 5, 74102);והאמרי;4;(5, 20, 17, 20, 282353);כי החרם תחרימם החתי והאמרי הכנעני והפרזי החוי והיבוסי כאשר צוך יהוה אלהיך
(133122, 48, 4);[40, 300, 10, 8];משיח;35143;(2, 36, 7, 1, 35143);והמלאכה;3;(2, 36, 7, 3, 133122);והמלאכה היתה דים לכל המלאכה לעשות אתה והותר
(173978, 48, 4);[40, 300, 10, 8];משיח;46047;(3, 21, 11, 4, 46047);מת;1;(3, 21, 11, 10, 173978);ועל כל נפשת מת לא יבא לאביו ולאמו לא יטמא
(240856, 48, 4);[40, 300, 10, 8];משיח;63377;(4, 31, 30, 10, 63377);האדם;4;(4, 31, 30, 37, 240856);וממחצת בני ישראל תקח אחד אחז מן החמשים מן האדם מן הבקר מן החמרים ומן הצאן מכל הבהמה ונתתה אתם ללוים שמרי משמרת משכן יהוה
(282599, 48, 4);[40, 300, 10, 8];משיח;74167;(5, 20, 20, 14, 74167);מצור;1;(5, 20, 20, 41, 282599);רק עץ אשר תדע כי לא עץ מאכל הוא אתו תשחית וכרת ובנית מצור על העיר אשר הוא עשה עמך מלחמה עד רדתה
(111819, 49, 4);[40, 300, 10, 8];משיח;29607;(2, 23, 21, 1, 29607);השמר;3;(2, 23, 21, 3, 111819);השמר מפניו ושמע בקלו אל תמר בו כי לא ישא לפשעכם כי שמי בקרבו
(257461, 49, 4);[40, 300, 10, 8];משיח;67638;(5, 4, 19, 4, 67638);השמימה;3;(5, 4, 19, 14, 257461);ופן תשא עיניך השמימה וראית את השמש ואת הירח ואת הכוכבים כל צבא השמים ונדחת והשתחוית להם ועבדתם אשר חלק יהוה אלהיך אתם לכל העמים תחת כל השמים
(302065, 49, 4);[40, 300, 10, 8];משיח;79255;(5, 32, 39, 8, 79255);אלהים;5;(5, 32, 39, 26, 302065);ראו עתה כי אני אני הוא ואין אלהים עמדי אני אמית ואחיה מחצתי ואני ארפא ואין מידי מציל
(242691, 50, 4);[40, 300, 10, 8];משיח;63850;(4, 32, 14, 2, 63850);קמתם;2;(4, 32, 14, 6, 242691);והנה קמתם תחת אבתיכם תרבות אנשים חטאים לספות עוד על חרון אף יהוה אל ישראל
(266417, 50, 4);[40, 300, 10, 8];משיח;69923;(5, 9, 16, 7, 69923);לכם;3;(5, 9, 16, 32, 266417);וארא והנה חטאתם ליהוה אלהיכם עשיתם לכם עגל מסכה סרתם מהר מן הדרך אשר צוה יהוה אתכם
(8268, 51, 4);[40, 300, 10, 8];משיח;2215;(1, 7, 7, 11, 2215);מי;1;(1, 7, 7, 38, 8268);ויבא נח ובניו ואשתו ונשי בניו אתו אל התבה מפני מי המבול
(58882, 51, 4);[40, 300, 10, 8];משיח;15652;(1, 40, 1, 12, 15652);מצרים;5;(1, 40, 1, 54, 58882);ויהי אחר הדברים האלה חטאו משקה מלך מצרים והאפה לאדניהם למלך מצרים
(60428, 51, 4);[40, 300, 10, 8];משיח;16047;(1, 41, 8, 10, 16047);מצרים;5;(1, 41, 8, 41, 60428);ויהי בבקר ותפעם רוחו וישלח ויקרא את כל חרטמי מצרים ואת כל חכמיה ויספר פרעה להם את חלמו ואין פותר אותם לפרעה
(69807, 51, 4);[40, 300, 10, 8];משיח;18470;(1, 45, 19, 15, 18470);ובאתם;5;(1, 45, 19, 65, 69807);ואתה צויתה זאת עשו קחו לכם מארץ מצרים עגלות לטפכם ולנשיכם ונשאתם את אביכם ובאתם
(100199, 51, 4);[40, 300, 10, 8];משיח;26423;(2, 15, 8, 10, 26423);תהמת;3;(2, 15, 8, 38, 100199);וברוח אפיך נערמו מים נצבו כמו נד נזלים קפאו תהמת בלב ים
(112472, 51, 4);[40, 300, 10, 8];משיח;29776;(2, 24, 1, 2, 29776);משה;1;(2, 24, 1, 4, 112472);ואל משה אמר עלה אל יהוה אתה ואהרן נדב ואביהוא ושבעים מזקני ישראל והשתחויתם מרחק
(52598, 52, 4);[40, 300, 10, 8];משיח;14017;(1, 36, 9, 5, 14017);אדום;4;(1, 36, 9, 19, 52598);ואלה תלדות עשו אבי אדום בהר שעיר
(85628, 52, 4);[40, 300, 10, 8];משיח;22580;(2, 6, 16, 2, 22580);שמות;2;(2, 6, 16, 6, 85628);ואלה שמות בני לוי לתלדתם גרשון וקהת ומררי ושני חיי לוי שבע ושלשים ומאת שנה
(191627, 52, 4);[40, 300, 10, 8];משיח;50543;(4, 3, 31, 10, 50543);בהם;3;(4, 3, 31, 49, 191627);ומשמרתם הארן והשלחן והמנרה והמזבחת וכלי הקדש אשר ישרתו בהם והמסך וכל עבדתו
(270810, 52, 4);[40, 300, 10, 8];משיח;71041;(5, 12, 5, 4, 71041);המקום;5;(5, 12, 5, 11, 270810);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(296089, 52, 4);[40, 300, 10, 8];משיח;77714;(5, 29, 14, 8, 77714);היום;4;(5, 29, 14, 24, 296089);כי את אשר ישנו פה עמנו עמד היום לפני יהוה אלהינו ואת אשר איננו פה עמנו היום
(85502, 53, 4);[40, 300, 10, 8];משיח;22550;(2, 6, 13, 20, 22550);מצרים;5;(2, 6, 13, 76, 85502);וידבר יהוה אל משה ואל אהרן ויצום אל בני ישראל ואל פרעה מלך מצרים להוציא את בני ישראל מארץ מצרים
(237342, 53, 4);[40, 300, 10, 8];משיח;62486;(4, 29, 14, 11, 62486);פרים;4;(4, 29, 14, 47, 237342);ומנחתם סלת בלולה בשמן שלשה עשרנים לפר האחד לשלשה עשר פרים שני עשרנים לאיל האחד לשני האילם
(54324, 54, 4);[40, 300, 10, 8];משיח;14470;(1, 37, 6, 1, 14470);ויאמר;4;(1, 37, 6, 4, 54324);ויאמר אליהם שמעו נא החלום הזה אשר חלמתי
(115930, 54, 4);[40, 300, 10, 8];משיח;30644;(2, 26, 13, 3, 30644);והאמה;4;(2, 26, 13, 12, 115930);והאמה מזה והאמה מזה בעדף בארך יריעת האהל יהיה סרוח על צדי המשכן מזה ומזה לכסתו
(132290, 54, 4);[40, 300, 10, 8];משיח;34931;(2, 35, 28, 6, 34931);ולשמן;4;(2, 35, 28, 23, 132290);ואת הבשם ואת השמן למאור ולשמן המשחה ולקטרת הסמים
(9258, 55, 4);[40, 300, 10, 8];משיח;2483;(1, 8, 3, 2, 2483);המים;4;(1, 8, 3, 9, 9258);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(134412, 55, 4);[40, 300, 10, 8];משיח;35457;(2, 36, 32, 7, 35457);וחמשה;3;(2, 36, 32, 31, 134412);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי המשכן לירכתים ימה
(126515, 56, 4);[40, 300, 10, 8];משיח;33361;(2, 32, 13, 16, 33361);השמים;3;(2, 32, 13, 68, 126515);זכר לאברהם ליצחק ולישראל עבדיך אשר נשבעת להם בך ותדבר אלהם ארבה את זרעכם ככוכבי השמים וכל הארץ הזאת אשר אמרתי אתן לזרעכם ונחלו לעלם
(191967, 56, 4);[40, 300, 10, 8];משיח;50620;(4, 3, 38, 12, 50620);שמרים;5;(4, 3, 38, 53, 191967);והחנים לפני המשכן קדמה לפני אהל מועד מזרחה משה ואהרן ובניו שמרים משמרת המקדש למשמרת בני ישראל והזר הקרב יומת
(248575, 56, 4);[40, 300, 10, 8];משיח;65330;(4, 35, 25, 20, 65330);מות;1;(4, 35, 25, 65, 248575);והצילו העדה את הרצח מיד גאל הדם והשיבו אתו העדה אל עיר מקלטו אשר נס שמה וישב בה עד מות הכהן הגדל אשר משח אתו בשמן הקדש
(301653, 56, 4);[40, 300, 10, 8];משיח;79148;(5, 32, 28, 5, 79148);המה;2;(5, 32, 28, 14, 301653);כי גוי אבד עצות המה ואין בהם תבונה
(173847, 57, 4);[40, 300, 10, 8];משיח;46009;(3, 21, 8, 15, 46009);מקדשכם;6;(3, 21, 8, 54, 173847);וקדשתו כי את לחם אלהיך הוא מקריב קדש יהיה לך כי קדוש אני יהוה מקדשכם
(287750, 57, 4);[40, 300, 10, 8];משיח;75570;(5, 24, 18, 9, 75570);משם;3;(5, 24, 18, 37, 287750);וזכרת כי עבד היית במצרים ויפדך יהוה אלהיך משם על כן אנכי מצוך לעשות את הדבר הזה
(203681, 58, 4);[40, 300, 10, 8];משיח;53700;(4, 8, 24, 14, 53700);מועד;1;(4, 8, 24, 51, 203681);זאת אשר ללוים מבן חמש ועשרים שנה ומעלה יבוא לצבא צבא בעבדת אהל מועד
(253541, 58, 4);[40, 300, 10, 8];משיח;66616;(5, 2, 20, 13, 66616);זמזמים;4;(5, 2, 20, 52, 253541);ארץ רפאים תחשב אף הוא רפאים ישבו בה לפנים והעמנים יקראו להם זמזמים
(301330, 58, 4);[40, 300, 10, 8];משיח;79062;(5, 32, 20, 15, 79062);בם;2;(5, 32, 20, 53, 301330);ויאמר אסתירה פני מהם אראה מה אחריתם כי דור תהפכת המה בנים לא אמן בם
(132253, 59, 4);[40, 300, 10, 8];משיח;34923;(2, 35, 27, 8, 34923);המלאים;2;(2, 35, 27, 30, 132253);והנשאם הביאו את אבני השהם ואת אבני המלאים לאפוד ולחשן
(200454, 59, 4);[40, 300, 10, 8];משיח;52853;(4, 7, 48, 8, 52853);עמיהוד;2;(4, 7, 48, 33, 200454);ביום השביעי נשיא לבני אפרים אלישמע בן עמיהוד
(201217, 59, 4);[40, 300, 10, 8];משיח;53051;(4, 7, 66, 8, 53051);עמישדי;2;(4, 7, 66, 30, 201217);ביום העשירי נשיא לבני דן אחיעזר בן עמישדי
(300225, 59, 4);[40, 300, 10, 8];משיח;78784;(5, 31, 27, 12, 78784);עמכם;2;(5, 31, 27, 40, 300225);כי אנכי ידעתי את מריך ואת ערפך הקשה הן בעודני חי עמכם היום ממרים היתם עם יהוה ואף כי אחרי מותי
(66989, 60, 4);[40, 300, 10, 8];משיח;17735;(1, 43, 34, 9, 17735);ממשאת;2;(1, 43, 34, 34, 66989);וישא משאת מאת פניו אלהם ותרב משאת בנימן ממשאת כלם חמש ידות וישתו וישכרו עמו
(75021, 60, 4);[40, 300, 10, 8];משיח;19816;(1, 48, 19, 14, 19816);ואולם;5;(1, 48, 19, 54, 75021);וימאן אביו ויאמר ידעתי בני ידעתי גם הוא יהיה לעם וגם הוא יגדל ואולם אחיו הקטן יגדל ממנו וזרעו יהיה מלא הגוים
(123751, 60, 4);[40, 300, 10, 8];משיח;32635;(2, 30, 14, 10, 32635);תרומת;4;(2, 30, 14, 37, 123751);כל העבר על הפקדים מבן עשרים שנה ומעלה יתן תרומת יהוה
(209805, 60, 4);[40, 300, 10, 8];משיח;55297;(4, 13, 13, 5, 55297);מיכאל;1;(4, 13, 13, 14, 209805);למטה אשר סתור בן מיכאל
(264429, 60, 4);[40, 300, 10, 8];משיח;69416;(5, 8, 4, 1, 69416);שמלתך;2;(5, 8, 4, 2, 264429);שמלתך לא בלתה מעליך ורגלך לא בצקה זה ארבעים שנה
(45349, 61, 4);[40, 300, 10, 8];משיח;12092;(1, 31, 34, 16, 12092);מצא;1;(1, 31, 34, 57, 45349);ורחל לקחה את התרפים ותשמם בכר הגמל ותשב עליהם וימשש לבן את כל האהל ולא מצא
(134520, 61, 4);[40, 300, 10, 8];משיח;35483;(2, 36, 34, 10, 35483);לבריחם;6;(2, 36, 34, 39, 134520);ואת הקרשים צפה זהב ואת טבעתם עשה זהב בתים לבריחם ויצף את הבריחם זהב
(177091, 61, 4);[40, 300, 10, 8];משיח;46888;(3, 23, 18, 18, 46888);ומנחתם;2;(3, 23, 18, 67, 177091);והקרבתם על הלחם שבעת כבשים תמימם בני שנה ופר בן בקר אחד ואילם שנים יהיו עלה ליהוה ומנחתם ונסכיהם אשה ריח ניחח ליהוה
(232662, 62, 4);[40, 300, 10, 8];משיח;61328;(4, 26, 37, 10, 61328);מאות;1;(4, 26, 37, 41, 232662);אלה משפחת בני אפרים לפקדיהם שנים ושלשים אלף וחמש מאות אלה בני יוסף למשפחתם
(200120, 63, 4);[40, 300, 10, 8];משיח;52766;(4, 7, 41, 4, 52766);שנים;4;(4, 7, 41, 18, 200120);ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני שנה חמשה זה קרבן שלמיאל בן צורישדי
(109292, 64, 4);[40, 300, 10, 8];משיח;28892;(2, 21, 29, 11, 28892);והמית;3;(2, 21, 29, 43, 109292);ואם שור נגח הוא מתמל שלשם והועד בבעליו ולא ישמרנו והמית איש או אשה השור יסקל וגם בעליו יומת
(120469, 64, 4);[40, 300, 10, 8];משיח;31776;(2, 28, 42, 8, 31776);ממתנים;6;(2, 28, 42, 32, 120469);ועשה להם מכנסי בד לכסות בשר ערוה ממתנים ועד ירכים יהיו
(231614, 64, 4);[40, 300, 10, 8];משיח;61101;(4, 26, 12, 9, 61101);הימיני;3;(4, 26, 12, 46, 231614);בני שמעון למשפחתם לנמואל משפחת הנמואלי לימין משפחת הימיני ליכין משפחת היכיני
(231976, 64, 4);[40, 300, 10, 8];משיח;61179;(4, 26, 21, 7, 61179);לחמול;3;(4, 26, 21, 30, 231976);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(292882, 64, 4);[40, 300, 10, 8];משיח;76891;(5, 28, 27, 5, 76891);ובעפלים;7;(5, 28, 27, 25, 292882);יככה יהוה בשחין מצרים ובעפלים ובגרב ובחרס אשר לא תוכל להרפא
(124426, 65, 4);[40, 300, 10, 8];משיח;32812;(2, 30, 29, 8, 32812);בהם;3;(2, 30, 29, 29, 124426);וקדשת אתם והיו קדש קדשים כל הנגע בהם יקדש
(152783, 65, 4);[40, 300, 10, 8];משיח;40317;(3, 8, 34, 3, 40317);ביום;4;(3, 8, 34, 11, 152783);כאשר עשה ביום הזה צוה יהוה לעשת לכפר עליכם
(109286, 66, 4);[40, 300, 10, 8];משיח;28891;(2, 21, 29, 10, 28891);ישמרנו;3;(2, 21, 29, 37, 109286);ואם שור נגח הוא מתמל שלשם והועד בבעליו ולא ישמרנו והמית איש או אשה השור יסקל וגם בעליו יומת
(135588, 66, 4);[40, 300, 10, 8];משיח;35759;(2, 37, 18, 7, 35759);מנרה;1;(2, 37, 18, 26, 135588);וששה קנים יצאים מצדיה שלשה קני מנרה מצדה האחד ושלשה קני מנרה מצדה השני
